commit,engine,engine_version,scale,class,template,instance,query_sha256,method,implementation,status,answers,median_ms,min_ms,max_ms,mean_ms,sd_ms,warmups,runs,timeout_s,response_bytes,c_parse_median_ms,gates,edges,derivations,npcs_token_occurrences,rewrite_ms,samples_json,c_parse_samples_json,c_protocol_median_ms,c_protocol_samples_json,construct_total_ms,construct_total_samples_json,construct_unattributed_median_ms,construct_unattributed_samples_json,protocol,batch_id,answer_kind,answer_key_count,answer_fingerprint,construction_requested,construction_effective,circuit_sha256,circuit_cache_path,circuit_cache_metadata_path,circuit_cache_observation_sha256,circuit_cache_sidecar_sha256,base_endpoint_sha256,reified_endpoint_sha256,update_endpoint_sha256,base_data_identity_sha256,reified_data_identity_sha256,update_for,access_mode,base_data_name,reified_data_name,update_canary_sha256,store_instance_sha256,store_discriminator_sha256,tool_sha256,java_runtime_sha256,npcs_oplus,npcs_ominus,npcs_leaves,run_identity_sha256,notes
443f2d8f0ef649501506edd6a1e697ce842c35c1,qlever,QLever [engines.json profile],100M,F,F1,00,dbdf1c8c5e356208a245642d65bdf739a745f5339663addadfdb6363c1aeab02,C,SPARQLcirc CircuitRewriter,ok,11,1461.3,1461.3,1461.3,1461.3,0.0,0,1,1800.0,41174,3.7,22,77,11,,367.642365,[1461.32],[3.714],0.0,[0.0],1465.5,[1465.501],0.5,[0.467],r9.2-frozen-identity-v9,5c8e7f05bc3001ba145ae4d685e88a77095e0c2fd890a6bae9de6cbe73b8ae15,term-aware-candidate-set-v1,11,fad2b61b449efdd3efc1de1c7653c8155bb7ee4d1ae6e98f4ce271980b4a173a,flat,flat,57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7,/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/dbdf1c8c5e356208a245642d65bdf739a745f5339663addadfdb6363c1aeab02-57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7.nt,/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/dbdf1c8c5e356208a245642d65bdf739a745f5339663addadfdb6363c1aeab02-57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7.json,12a5c58f1890ab5d1b8218bd41cffa89aa18895ae32b246904d5a3875e412041,97ae6813213f9d066556efa54292dc5960163bd8cbc8336df5afca548cf77834,bcddd715026035ef7b31e63913d55e25b6270be6bc6037325c1f80ea1359de5d,cc83ef54f5df550fbc0e634feb927cbfa21477fdb7aed1a23c2d29a56c193542,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,8a988dc83f4082a4f27503ba2906dc6b8733b3c02be567635c726c67bbd48314,16162702ccec82b2a0e27063cd04bd756a27af1f003b4cef0da976d843ef4725,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,ae66d4ca42b831aa94f050bbbfbb0f5f14bd256181e832c50cfe67318b5b52bf,2e884d94ace185d62b1b91debf493ccd0a69b83d08e74cf5f1c2be4851b14215,d732b28f3e87221a6feed4337678eebf20eb24a76368ff7af35faf00e30cf73c,6ffd10b28ab050230cdc1137f0bd16155c3a7c587add7fbe921d985fa92879fe,,,,c3d6911390173341d5d4422c2df508b37c149a15e422e89aaa269991d5dcd3c2,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v9"",""message"":""C requested=flat effective=flat; steps=1 feedback=0; network includes CONSTRUCT, feedback INSERT, and cleanup DELETE"",""cell_wall_ms"":1839.278,""answer_kind"":""term-aware-candidate-set-v1"",""answer_key_count"":11,""answer_fingerprint"":""fad2b61b449efdd3efc1de1c7653c8155bb7ee4d1ae6e98f4ce271980b4a173a"",""c_parse_samples"":[3.714],""c_protocol_samples"":[{""requested_mode"":""flat"",""effective_mode"":""flat"",""fallback_reason"":null,""plan_steps"":1,""feedback_steps"":0,""feedback_triples"":0,""construct_query_ms"":1461.32,""feedback_update_ms"":0.0,""cleanup_ms"":0.0,""client_protocol_ms"":0.0,""network_scope"":""construct+feedback+cleanup"",""circuit_sha256"":""57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7"",""answer_fingerprint"":""fad2b61b449efdd3efc1de1c7653c8155bb7ee4d1ae6e98f4ce271980b4a173a"",""semantic_signature_sha256"":""33f0bab28613727d7e95542b1178a10e526424af6c0d32934df3ed8088e859e1"",""structure_signature"":{""gates"":22,""edges"":77,""answers"":11,""derivations"":11,""leaves"":28,""plus"":11,""minus"":0,""nodes"":50,""canonical_bytes"":41174},""construct_total_ms"":1465.501,""client_unattributed_ms"":0.467}],""construct_total_samples"":[1465.501],""construct_unattributed_samples"":[0.467],""status"":""ok"",""status_evidence"":null,""c_warmup_signatures"":[],""measured_semantic_signature_sha256"":""33f0bab28613727d7e95542b1178a10e526424af6c0d32934df3ed8088e859e1"",""measured_repetitions_consistent"":true,""cache_snapshot_ms"":1.368,""cache_snapshot_scope"":""first-measured-response; deferred until all runs succeeded"",""outside_cell_cache_write_ms"":5.651,""construction_requested"":""flat"",""construction_effective"":""flat"",""circuit_sha256"":""57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7"",""circuit_triples"":275,""circuit_bytes"":41174,""circuit_path"":""/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/dbdf1c8c5e356208a245642d65bdf739a745f5339663addadfdb6363c1aeab02-57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7.nt"",""metadata_path"":""/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/dbdf1c8c5e356208a245642d65bdf739a745f5339663addadfdb6363c1aeab02-57d0c632f5cd8e44e0f2a01d4a37e6cb88fe9737b31999c3d6e4a97cdd0aeab7.json"",""producer_observation_sha256"":""12a5c58f1890ab5d1b8218bd41cffa89aa18895ae32b246904d5a3875e412041"",""sidecar_sha256"":""97ae6813213f9d066556efa54292dc5960163bd8cbc8336df5afca548cf77834"",""commit"":""443f2d8f0ef649501506edd6a1e697ce842c35c1"",""batch_id"":""5c8e7f05bc3001ba145ae4d685e88a77095e0c2fd890a6bae9de6cbe73b8ae15"",""query_sha256"":""dbdf1c8c5e356208a245642d65bdf739a745f5339663addadfdb6363c1aeab02"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""100M"",""base_endpoint_sha256"":""bcddd715026035ef7b31e63913d55e25b6270be6bc6037325c1f80ea1359de5d"",""reified_endpoint_sha256"":""cc83ef54f5df550fbc0e634feb927cbfa21477fdb7aed1a23c2d29a56c193542"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""8a988dc83f4082a4f27503ba2906dc6b8733b3c02be567635c726c67bbd48314"",""reified_data_identity_sha256"":""16162702ccec82b2a0e27063cd04bd756a27af1f003b4cef0da976d843ef4725"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""ae66d4ca42b831aa94f050bbbfbb0f5f14bd256181e832c50cfe67318b5b52bf"",""store_discriminator_sha256"":""2e884d94ace185d62b1b91debf493ccd0a69b83d08e74cf5f1c2be4851b14215"",""tool_sha256"":""d732b28f3e87221a6feed4337678eebf20eb24a76368ff7af35faf00e30cf73c"",""java_runtime_sha256"":""6ffd10b28ab050230cdc1137f0bd16155c3a7c587add7fbe921d985fa92879fe"",""run_identity_sha256"":""c3d6911390173341d5d4422c2df508b37c149a15e422e89aaa269991d5dcd3c2""}"
443f2d8f0ef649501506edd6a1e697ce842c35c1,qlever,QLever [engines.json profile],100M,F,F2,00,a2d067af87788371d0895c53af5536df3cc59090adda8fe35f6c9b1491962642,C,SPARQLcirc CircuitRewriter,ok,13,1892.5,1892.5,1892.5,1892.5,0.0,0,1,1800.0,68402,6.0,26,117,13,,389.679543,[1892.454],[5.986],0.0,[0.0],1898.9,[1898.919],0.5,[0.479],r9.2-frozen-identity-v9,5c8e7f05bc3001ba145ae4d685e88a77095e0c2fd890a6bae9de6cbe73b8ae15,term-aware-candidate-set-v1,13,3c7f145fc6e01ba0de60e5752b5cdd2e01864b94b81ca59b2f2a856ed9928e4e,flat,flat,f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c,/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/a2d067af87788371d0895c53af5536df3cc59090adda8fe35f6c9b1491962642-f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c.nt,/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/a2d067af87788371d0895c53af5536df3cc59090adda8fe35f6c9b1491962642-f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c.json,54130f721219aa7ed87e1cf8e20bc2b8f619a62a2f484dfd9586db2305bef3e7,bec5d5d0284cba38afab9b4558a0bc64c24cf8017e80632a9cb206164880baf9,bcddd715026035ef7b31e63913d55e25b6270be6bc6037325c1f80ea1359de5d,cc83ef54f5df550fbc0e634feb927cbfa21477fdb7aed1a23c2d29a56c193542,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,8a988dc83f4082a4f27503ba2906dc6b8733b3c02be567635c726c67bbd48314,16162702ccec82b2a0e27063cd04bd756a27af1f003b4cef0da976d843ef4725,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,ae66d4ca42b831aa94f050bbbfbb0f5f14bd256181e832c50cfe67318b5b52bf,2e884d94ace185d62b1b91debf493ccd0a69b83d08e74cf5f1c2be4851b14215,d732b28f3e87221a6feed4337678eebf20eb24a76368ff7af35faf00e30cf73c,6ffd10b28ab050230cdc1137f0bd16155c3a7c587add7fbe921d985fa92879fe,,,,23865b6885268feee2b4620a334c4fb1716271fefe1bfaffbd696d9f3eac0598,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v9"",""message"":""C requested=flat effective=flat; steps=1 feedback=0; network includes CONSTRUCT, feedback INSERT, and cleanup DELETE"",""cell_wall_ms"":2294.67,""answer_kind"":""term-aware-candidate-set-v1"",""answer_key_count"":13,""answer_fingerprint"":""3c7f145fc6e01ba0de60e5752b5cdd2e01864b94b81ca59b2f2a856ed9928e4e"",""c_parse_samples"":[5.986],""c_protocol_samples"":[{""requested_mode"":""flat"",""effective_mode"":""flat"",""fallback_reason"":null,""plan_steps"":1,""feedback_steps"":0,""feedback_triples"":0,""construct_query_ms"":1892.454,""feedback_update_ms"":0.0,""cleanup_ms"":0.0,""client_protocol_ms"":0.0,""network_scope"":""construct+feedback+cleanup"",""circuit_sha256"":""f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c"",""answer_fingerprint"":""3c7f145fc6e01ba0de60e5752b5cdd2e01864b94b81ca59b2f2a856ed9928e4e"",""semantic_signature_sha256"":""a82ea35ee1b1ff54fbd71643643f91037900d62a4cb087fd55f70e0ffbfa757d"",""structure_signature"":{""gates"":26,""edges"":117,""answers"":13,""derivations"":13,""leaves"":104,""plus"":13,""minus"":0,""nodes"":130,""canonical_bytes"":68402},""construct_total_ms"":1898.919,""client_unattributed_ms"":0.479}],""construct_total_samples"":[1898.919],""construct_unattributed_samples"":[0.479],""status"":""ok"",""status_evidence"":null,""c_warmup_signatures"":[],""measured_semantic_signature_sha256"":""a82ea35ee1b1ff54fbd71643643f91037900d62a4cb087fd55f70e0ffbfa757d"",""measured_repetitions_consistent"":true,""cache_snapshot_ms"":1.605,""cache_snapshot_scope"":""first-measured-response; deferred until all runs succeeded"",""outside_cell_cache_write_ms"":6.628,""construction_requested"":""flat"",""construction_effective"":""flat"",""circuit_sha256"":""f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c"",""circuit_triples"":429,""circuit_bytes"":68402,""circuit_path"":""/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/a2d067af87788371d0895c53af5536df3cc59090adda8fe35f6c9b1491962642-f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c.nt"",""metadata_path"":""/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/a2d067af87788371d0895c53af5536df3cc59090adda8fe35f6c9b1491962642-f26139cae7a9692a2838a20fd01905e3d0002d93269ae431521c1656fb25eb1c.json"",""producer_observation_sha256"":""54130f721219aa7ed87e1cf8e20bc2b8f619a62a2f484dfd9586db2305bef3e7"",""sidecar_sha256"":""bec5d5d0284cba38afab9b4558a0bc64c24cf8017e80632a9cb206164880baf9"",""commit"":""443f2d8f0ef649501506edd6a1e697ce842c35c1"",""batch_id"":""5c8e7f05bc3001ba145ae4d685e88a77095e0c2fd890a6bae9de6cbe73b8ae15"",""query_sha256"":""a2d067af87788371d0895c53af5536df3cc59090adda8fe35f6c9b1491962642"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""100M"",""base_endpoint_sha256"":""bcddd715026035ef7b31e63913d55e25b6270be6bc6037325c1f80ea1359de5d"",""reified_endpoint_sha256"":""cc83ef54f5df550fbc0e634feb927cbfa21477fdb7aed1a23c2d29a56c193542"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""8a988dc83f4082a4f27503ba2906dc6b8733b3c02be567635c726c67bbd48314"",""reified_data_identity_sha256"":""16162702ccec82b2a0e27063cd04bd756a27af1f003b4cef0da976d843ef4725"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""ae66d4ca42b831aa94f050bbbfbb0f5f14bd256181e832c50cfe67318b5b52bf"",""store_discriminator_sha256"":""2e884d94ace185d62b1b91debf493ccd0a69b83d08e74cf5f1c2be4851b14215"",""tool_sha256"":""d732b28f3e87221a6feed4337678eebf20eb24a76368ff7af35faf00e30cf73c"",""java_runtime_sha256"":""6ffd10b28ab050230cdc1137f0bd16155c3a7c587add7fbe921d985fa92879fe"",""run_identity_sha256"":""23865b6885268feee2b4620a334c4fb1716271fefe1bfaffbd696d9f3eac0598""}"
443f2d8f0ef649501506edd6a1e697ce842c35c1,qlever,QLever [engines.json profile],100M,F,F3,00,ab4a33937e9d2bc9b501268b85f184fcbc070f1c35d8b6f2a148df9d906de693,C,SPARQLcirc CircuitRewriter,ok,19,1273.3,1273.3,1273.3,1273.3,0.0,0,1,1800.0,73355,6.4,38,133,19,,371.773768,[1273.341],[6.41],0.0,[0.0],1280.2,[1280.231],0.5,[0.481],r9.2-frozen-identity-v9,5c8e7f05bc3001ba145ae4d685e88a77095e0c2fd890a6bae9de6cbe73b8ae15,term-aware-candidate-set-v1,19,0534132a29fa7ff4f486f7534400c9e1c41b56bfe995c8f4b2cdf2f88f4dc152,flat,flat,f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7,/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/ab4a33937e9d2bc9b501268b85f184fcbc070f1c35d8b6f2a148df9d906de693-f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7.nt,/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/ab4a33937e9d2bc9b501268b85f184fcbc070f1c35d8b6f2a148df9d906de693-f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7.json,59e55a5fa5154a04b200f1e650f4badb935d053fd960d0cdc313d97c66ed49f7,2607f51defea9870083644a67503b464c7df62d6f2ea8cae18744f0661925765,bcddd715026035ef7b31e63913d55e25b6270be6bc6037325c1f80ea1359de5d,cc83ef54f5df550fbc0e634feb927cbfa21477fdb7aed1a23c2d29a56c193542,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,8a988dc83f4082a4f27503ba2906dc6b8733b3c02be567635c726c67bbd48314,16162702ccec82b2a0e27063cd04bd756a27af1f003b4cef0da976d843ef4725,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,ae66d4ca42b831aa94f050bbbfbb0f5f14bd256181e832c50cfe67318b5b52bf,2e884d94ace185d62b1b91debf493ccd0a69b83d08e74cf5f1c2be4851b14215,d732b28f3e87221a6feed4337678eebf20eb24a76368ff7af35faf00e30cf73c,6ffd10b28ab050230cdc1137f0bd16155c3a7c587add7fbe921d985fa92879fe,,,,1f5992e677210252e6c66cd64405ad987a25c64fd9d5c77a3a606d9a0ec5abd7,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v9"",""message"":""C requested=flat effective=flat; steps=1 feedback=0; network includes CONSTRUCT, feedback INSERT, and cleanup DELETE"",""cell_wall_ms"":1659.594,""answer_kind"":""term-aware-candidate-set-v1"",""answer_key_count"":19,""answer_fingerprint"":""0534132a29fa7ff4f486f7534400c9e1c41b56bfe995c8f4b2cdf2f88f4dc152"",""c_parse_samples"":[6.41],""c_protocol_samples"":[{""requested_mode"":""flat"",""effective_mode"":""flat"",""fallback_reason"":null,""plan_steps"":1,""feedback_steps"":0,""feedback_triples"":0,""construct_query_ms"":1273.341,""feedback_update_ms"":0.0,""cleanup_ms"":0.0,""client_protocol_ms"":0.0,""network_scope"":""construct+feedback+cleanup"",""circuit_sha256"":""f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7"",""answer_fingerprint"":""0534132a29fa7ff4f486f7534400c9e1c41b56bfe995c8f4b2cdf2f88f4dc152"",""semantic_signature_sha256"":""ed2e8363804551a681603c5c100ebc2cc1706d647fbfd906fe38d875fb9b769d"",""structure_signature"":{""gates"":38,""edges"":133,""answers"":19,""derivations"":19,""leaves"":84,""plus"":19,""minus"":0,""nodes"":122,""canonical_bytes"":73355},""construct_total_ms"":1280.231,""client_unattributed_ms"":0.481}],""construct_total_samples"":[1280.231],""construct_unattributed_samples"":[0.481],""status"":""ok"",""status_evidence"":null,""c_warmup_signatures"":[],""measured_semantic_signature_sha256"":""ed2e8363804551a681603c5c100ebc2cc1706d647fbfd906fe38d875fb9b769d"",""measured_repetitions_consistent"":true,""cache_snapshot_ms"":2.414,""cache_snapshot_scope"":""first-measured-response; deferred until all runs succeeded"",""outside_cell_cache_write_ms"":6.558,""construction_requested"":""flat"",""construction_effective"":""flat"",""circuit_sha256"":""f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7"",""circuit_triples"":532,""circuit_bytes"":73355,""circuit_path"":""/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/ab4a33937e9d2bc9b501268b85f184fcbc070f1c35d8b6f2a148df9d906de693-f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7.nt"",""metadata_path"":""/mnt/nfs/home/ac145595/workspace/rq3-artifacts/circuits/qlever-100m/ab4a33937e9d2bc9b501268b85f184fcbc070f1c35d8b6f2a148df9d906de693-f207c0a00082018b703df0d83098bf5831c62941b46056d2dab0b67bee8f1cf7.json"",""producer_observation_sha256"":""59e55a5fa5154a04b200f1e650f4badb935d053fd960d0cdc313d97c66ed49f7"",""sidecar_sha256"":""2607f51defea9870083644a67503b464c7df62d6f2ea8cae18744f0661925765"",""commit"":""443f2d8f0ef649501506edd6a1e697ce842c35c1"",""batch_id"":""5c8e7f05bc3001ba145ae4d685e88a77095e0c2fd890a6bae9de6cbe73b8ae15"",""query_sha256"":""ab4a33937e9d2bc9b501268b85f184fcbc070f1c35d8b6f2a148df9d906de693"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""100M"",""base_endpoint_sha256"":""bcddd715026035ef7b31e63913d55e25b6270be6bc6037325c1f80ea1359de5d"",""reified_endpoint_sha256"":""cc83ef54f5df550fbc0e634feb927cbfa21477fdb7aed1a23c2d29a56c193542"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""8a988dc83f4082a4f27503ba2906dc6b8733b3c02be567635c726c67bbd48314"",""reified_data_identity_sha256"":""16162702ccec82b2a0e27063cd04bd756a27af1f003b4cef0da976d843ef4725"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""ae66d4ca42b831aa94f050bbbfbb0f5f14bd256181e832c50cfe67318b5b52bf"",""store_discriminator_sha256"":""2e884d94ace185d62b1b91debf493ccd0a69b83d08e74cf5f1c2be4851b14215"",""tool_sha256"":""d732b28f3e87221a6feed4337678eebf20eb24a76368ff7af35faf00e30cf73c"",""java_runtime_sha256"":""6ffd10b28ab050230cdc1137f0bd16155c3a7c587add7fbe921d985fa92879fe"",""run_identity_sha256"":""1f5992e677210252e6c66cd64405ad987a25c64fd9d5c77a3a606d9a0ec5abd7""}"
