commit,engine,engine_version,scale,class,template,instance,query_sha256,method,implementation,status,answers,median_ms,min_ms,max_ms,mean_ms,sd_ms,warmups,runs,timeout_s,response_bytes,c_parse_median_ms,gates,edges,derivations,npcs_token_occurrences,rewrite_ms,samples_json,c_parse_samples_json,c_protocol_median_ms,c_protocol_samples_json,construct_total_ms,construct_total_samples_json,construct_unattributed_median_ms,construct_unattributed_samples_json,protocol,batch_id,answer_kind,answer_key_count,answer_fingerprint,construction_requested,construction_effective,circuit_sha256,circuit_cache_path,circuit_cache_metadata_path,circuit_cache_observation_sha256,circuit_cache_sidecar_sha256,base_endpoint_sha256,reified_endpoint_sha256,update_endpoint_sha256,base_data_identity_sha256,reified_data_identity_sha256,update_for,access_mode,base_data_name,reified_data_name,update_canary_sha256,store_instance_sha256,store_discriminator_sha256,tool_sha256,java_runtime_sha256,run_identity_sha256,notes
702ae23dd159391852b76a66b32a7c78e708f936,qlever,QLever [engines.json profile],10M,L,L1,00,98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4,B,base-select,ok,2,3.3,3.3,3.7,3.4,0.2,1,3,300.0,314,0.0,,,,,0.00596,"[3.674, 3.33, 3.299]","[0.0, 0.0, 0.0]",,[],,[],,[],r9.2-frozen-identity-v7,aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819,csv-binding-multiset-v1,2,160639e00d70ae26f536153ab8ab763e8416f759616deaa3c9354dca2793628c,,,,,,,,de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8,f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8,a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6,f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff,b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a,bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687,7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v7"",""message"":"""",""cell_wall_ms"":45.923,""answer_kind"":""csv-binding-multiset-v1"",""answer_key_count"":2,""answer_fingerprint"":""160639e00d70ae26f536153ab8ab763e8416f759616deaa3c9354dca2793628c"",""c_parse_samples"":[0.0,0.0,0.0],""c_protocol_samples"":[],""construct_total_samples"":[],""construct_unattributed_samples"":[],""status"":""ok"",""status_evidence"":null,""construction_requested"":null,""construction_effective"":null,""commit"":""702ae23dd159391852b76a66b32a7c78e708f936"",""batch_id"":""aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819"",""query_sha256"":""98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""10M"",""base_endpoint_sha256"":""de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8"",""reified_endpoint_sha256"":""f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8"",""reified_data_identity_sha256"":""a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6"",""store_discriminator_sha256"":""f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff"",""tool_sha256"":""b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a"",""java_runtime_sha256"":""bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687"",""run_identity_sha256"":""7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1""}"
702ae23dd159391852b76a66b32a7c78e708f936,qlever,QLever [engines.json profile],10M,L,L1,00,98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4,R,reification-only,ok,2,12.9,12.7,13.2,12.9,0.2,1,3,300.0,314,0.0,,,,,152.92074,"[13.205, 12.732, 12.867]","[0.0, 0.0, 0.0]",,[],,[],,[],r9.2-frozen-identity-v7,aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819,csv-binding-multiset-v1,2,160639e00d70ae26f536153ab8ab763e8416f759616deaa3c9354dca2793628c,,,,,,,,de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8,f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8,a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6,f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff,b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a,bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687,7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v7"",""message"":"""",""cell_wall_ms"":369.694,""answer_kind"":""csv-binding-multiset-v1"",""answer_key_count"":2,""answer_fingerprint"":""160639e00d70ae26f536153ab8ab763e8416f759616deaa3c9354dca2793628c"",""c_parse_samples"":[0.0,0.0,0.0],""c_protocol_samples"":[],""construct_total_samples"":[],""construct_unattributed_samples"":[],""status"":""ok"",""status_evidence"":null,""construction_requested"":null,""construction_effective"":null,""commit"":""702ae23dd159391852b76a66b32a7c78e708f936"",""batch_id"":""aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819"",""query_sha256"":""98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""10M"",""base_endpoint_sha256"":""de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8"",""reified_endpoint_sha256"":""f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8"",""reified_data_identity_sha256"":""a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6"",""store_discriminator_sha256"":""f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff"",""tool_sha256"":""b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a"",""java_runtime_sha256"":""bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687"",""run_identity_sha256"":""7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1""}"
702ae23dd159391852b76a66b32a7c78e708f936,qlever,QLever [engines.json profile],10M,L,L1,00,98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4,N,N_clean (NPCS reimplementation),ok,2,13.3,13.3,13.6,13.4,0.1,1,3,300.0,446,0.0,,,,2,181.176607,"[13.574, 13.348, 13.348]","[0.0, 0.0, 0.0]",,[],,[],,[],r9.2-frozen-identity-v7,aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819,csv-candidate-multiset-v1,2,160639e00d70ae26f536153ab8ab763e8416f759616deaa3c9354dca2793628c,,,,,,,,de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8,f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8,a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6,f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff,b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a,bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687,7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v7"",""message"":"""",""cell_wall_ms"":250.523,""answer_kind"":""csv-candidate-multiset-v1"",""answer_key_count"":2,""answer_fingerprint"":""160639e00d70ae26f536153ab8ab763e8416f759616deaa3c9354dca2793628c"",""c_parse_samples"":[0.0,0.0,0.0],""c_protocol_samples"":[],""construct_total_samples"":[],""construct_unattributed_samples"":[],""status"":""ok"",""status_evidence"":null,""construction_requested"":null,""construction_effective"":null,""commit"":""702ae23dd159391852b76a66b32a7c78e708f936"",""batch_id"":""aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819"",""query_sha256"":""98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""10M"",""base_endpoint_sha256"":""de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8"",""reified_endpoint_sha256"":""f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8"",""reified_data_identity_sha256"":""a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6"",""store_discriminator_sha256"":""f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff"",""tool_sha256"":""b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a"",""java_runtime_sha256"":""bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687"",""run_identity_sha256"":""7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1""}"
702ae23dd159391852b76a66b32a7c78e708f936,qlever,QLever [engines.json profile],10M,L,L1,00,98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4,C,SPARQLcirc CircuitRewriter,ok,2,51.4,51.2,52.0,51.6,0.4,1,3,300.0,4700,0.8,4,8,2,,354.157456,"[52.041, 51.445, 51.231]","[0.43, 0.783, 0.795]",0.0,"[0.0, 0.0, 0.0]",52.3,"[52.517, 52.291, 52.096]",0.1,"[0.046, 0.063, 0.069]",r9.2-frozen-identity-v7,aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819,term-aware-candidate-set-v1,2,42ef01f7735339eac83ab7a48e7a34b16c4a162f17ab40998ffea7ba91a168ea,flat,flat,7353d7cf442ebb45156a47008f96753dd2804b35ccf9260eb5032dd5d8954f3f,,,,,de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8,f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8,a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6,f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff,b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a,bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687,7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v7"",""message"":""C requested=flat effective=flat; steps=1 feedback=0; network includes CONSTRUCT, feedback INSERT, and cleanup DELETE"",""cell_wall_ms"":586.054,""answer_kind"":""term-aware-candidate-set-v1"",""answer_key_count"":2,""answer_fingerprint"":""42ef01f7735339eac83ab7a48e7a34b16c4a162f17ab40998ffea7ba91a168ea"",""c_parse_samples"":[0.43,0.783,0.795],""c_protocol_samples"":[{""requested_mode"":""flat"",""effective_mode"":""flat"",""fallback_reason"":null,""plan_steps"":1,""feedback_steps"":0,""feedback_triples"":0,""construct_query_ms"":52.041,""feedback_update_ms"":0.0,""cleanup_ms"":0.0,""client_protocol_ms"":0.0,""network_scope"":""construct+feedback+cleanup"",""circuit_sha256"":""7353d7cf442ebb45156a47008f96753dd2804b35ccf9260eb5032dd5d8954f3f"",""answer_fingerprint"":""42ef01f7735339eac83ab7a48e7a34b16c4a162f17ab40998ffea7ba91a168ea"",""semantic_signature_sha256"":""53d1dc2d6c72fd8564ca5f55bf3546285af99fd5faa2def9abeb1b9827f1c42e"",""structure_signature"":{""gates"":4,""edges"":8,""answers"":2,""derivations"":2,""canonical_bytes"":4700},""construct_total_ms"":52.517,""client_unattributed_ms"":0.046},{""requested_mode"":""flat"",""effective_mode"":""flat"",""fallback_reason"":null,""plan_steps"":1,""feedback_steps"":0,""feedback_triples"":0,""construct_query_ms"":51.445,""feedback_update_ms"":0.0,""cleanup_ms"":0.0,""client_protocol_ms"":0.0,""network_scope"":""construct+feedback+cleanup"",""circuit_sha256"":""7353d7cf442ebb45156a47008f96753dd2804b35ccf9260eb5032dd5d8954f3f"",""answer_fingerprint"":""42ef01f7735339eac83ab7a48e7a34b16c4a162f17ab40998ffea7ba91a168ea"",""semantic_signature_sha256"":""53d1dc2d6c72fd8564ca5f55bf3546285af99fd5faa2def9abeb1b9827f1c42e"",""structure_signature"":{""gates"":4,""edges"":8,""answers"":2,""derivations"":2,""canonical_bytes"":4700},""construct_total_ms"":52.291,""client_unattributed_ms"":0.063},{""requested_mode"":""flat"",""effective_mode"":""flat"",""fallback_reason"":null,""plan_steps"":1,""feedback_steps"":0,""feedback_triples"":0,""construct_query_ms"":51.231,""feedback_update_ms"":0.0,""cleanup_ms"":0.0,""client_protocol_ms"":0.0,""network_scope"":""construct+feedback+cleanup"",""circuit_sha256"":""7353d7cf442ebb45156a47008f96753dd2804b35ccf9260eb5032dd5d8954f3f"",""answer_fingerprint"":""42ef01f7735339eac83ab7a48e7a34b16c4a162f17ab40998ffea7ba91a168ea"",""semantic_signature_sha256"":""53d1dc2d6c72fd8564ca5f55bf3546285af99fd5faa2def9abeb1b9827f1c42e"",""structure_signature"":{""gates"":4,""edges"":8,""answers"":2,""derivations"":2,""canonical_bytes"":4700},""construct_total_ms"":52.096,""client_unattributed_ms"":0.069}],""construct_total_samples"":[52.517,52.291,52.096],""construct_unattributed_samples"":[0.046,0.063,0.069],""status"":""ok"",""status_evidence"":null,""c_warmup_signatures"":[""53d1dc2d6c72fd8564ca5f55bf3546285af99fd5faa2def9abeb1b9827f1c42e""],""measured_semantic_signature_sha256"":""53d1dc2d6c72fd8564ca5f55bf3546285af99fd5faa2def9abeb1b9827f1c42e"",""measured_repetitions_consistent"":true,""construction_requested"":""flat"",""construction_effective"":""flat"",""commit"":""702ae23dd159391852b76a66b32a7c78e708f936"",""batch_id"":""aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819"",""query_sha256"":""98fe99bb2a8bc2b3e41d8cc31e774d8a405b22eb745fbaefad8963b8e59922f4"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""10M"",""base_endpoint_sha256"":""de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8"",""reified_endpoint_sha256"":""f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8"",""reified_data_identity_sha256"":""a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6"",""store_discriminator_sha256"":""f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff"",""tool_sha256"":""b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a"",""java_runtime_sha256"":""bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687"",""run_identity_sha256"":""7b0fe735ac6616ba09709bae671f263147bf4a9e6fec306994c2d4872ed6bbf1""}"
702ae23dd159391852b76a66b32a7c78e708f936,qlever,QLever [engines.json profile],10M,L,L2,00,64873fb3e0533f5e97269a846ba7be46358d4ae4e7b00ae160b34130e60e4ce6,B,base-select,ok,36,4.7,4.7,4.8,4.7,0.0,1,3,300.0,3279,0.0,,,,,0.00686,"[4.694, 4.763, 4.69]","[0.0, 0.0, 0.0]",,[],,[],,[],r9.2-frozen-identity-v7,aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819,csv-binding-multiset-v1,36,801baee3d130dc6c721d07184d87923c627ef792708c9f03278ed1cfde1b43c9,,,,,,,,de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8,f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8,a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6,f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff,b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a,bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687,3da8e0f763e9bf96d83003d1cd9e162d5b7ec6a9e9740ae4e3e46fafdedad972,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v7"",""message"":"""",""cell_wall_ms"":46.193,""answer_kind"":""csv-binding-multiset-v1"",""answer_key_count"":36,""answer_fingerprint"":""801baee3d130dc6c721d07184d87923c627ef792708c9f03278ed1cfde1b43c9"",""c_parse_samples"":[0.0,0.0,0.0],""c_protocol_samples"":[],""construct_total_samples"":[],""construct_unattributed_samples"":[],""status"":""ok"",""status_evidence"":null,""construction_requested"":null,""construction_effective"":null,""commit"":""702ae23dd159391852b76a66b32a7c78e708f936"",""batch_id"":""aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819"",""query_sha256"":""64873fb3e0533f5e97269a846ba7be46358d4ae4e7b00ae160b34130e60e4ce6"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""10M"",""base_endpoint_sha256"":""de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8"",""reified_endpoint_sha256"":""f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8"",""reified_data_identity_sha256"":""a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6"",""store_discriminator_sha256"":""f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff"",""tool_sha256"":""b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a"",""java_runtime_sha256"":""bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687"",""run_identity_sha256"":""3da8e0f763e9bf96d83003d1cd9e162d5b7ec6a9e9740ae4e3e46fafdedad972""}"
702ae23dd159391852b76a66b32a7c78e708f936,qlever,QLever [engines.json profile],10M,L,L2,00,64873fb3e0533f5e97269a846ba7be46358d4ae4e7b00ae160b34130e60e4ce6,R,reification-only,ok,36,12.0,11.8,12.6,12.1,0.4,1,3,300.0,3279,0.0,,,,,126.971926,"[12.565, 12.007, 11.763]","[0.0, 0.0, 0.0]",,[],,[],,[],r9.2-frozen-identity-v7,aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819,csv-binding-multiset-v1,36,801baee3d130dc6c721d07184d87923c627ef792708c9f03278ed1cfde1b43c9,,,,,,,,de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8,f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea,8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0,59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8,a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76,none,read-only,exploratory-base,exploratory-reified,2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648,603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6,f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff,b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a,bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687,3da8e0f763e9bf96d83003d1cd9e162d5b7ec6a9e9740ae4e3e46fafdedad972,"pcm-meta-v2:{""protocol"":""r9.2-frozen-identity-v7"",""message"":"""",""cell_wall_ms"":366.354,""answer_kind"":""csv-binding-multiset-v1"",""answer_key_count"":36,""answer_fingerprint"":""801baee3d130dc6c721d07184d87923c627ef792708c9f03278ed1cfde1b43c9"",""c_parse_samples"":[0.0,0.0,0.0],""c_protocol_samples"":[],""construct_total_samples"":[],""construct_unattributed_samples"":[],""status"":""ok"",""status_evidence"":null,""construction_requested"":null,""construction_effective"":null,""commit"":""702ae23dd159391852b76a66b32a7c78e708f936"",""batch_id"":""aa227f3358586a51bbad1b04937985ffc984aaaa9efa3a5f0584893f8db90819"",""query_sha256"":""64873fb3e0533f5e97269a846ba7be46358d4ae4e7b00ae160b34130e60e4ce6"",""engine"":""qlever"",""engine_version"":""QLever [engines.json profile]"",""scale"":""10M"",""base_endpoint_sha256"":""de27bc9b5795f339824b9ba281db7ca210725e43627cd5dfc25b8166ca98b6b8"",""reified_endpoint_sha256"":""f188c79557444ad5deb4e733829ad5b89a290050ab46caa399491fa4555710ea"",""update_endpoint_sha256"":""8a607274f1b3d176dd6acfdc7381c25676b642e78d334a9664e45a2bdf3d52a0"",""base_data_identity_sha256"":""59fb59a04cd20e6dec9ee47cf1de02734068a3328cade998a3fc44a746054ea8"",""reified_data_identity_sha256"":""a42a308bd2c5294f3aa79a1a3b15804d4137fd68d7677d9adc037e257a217e76"",""update_for"":""none"",""access_mode"":""read-only"",""base_data_name"":""exploratory-base"",""reified_data_name"":""exploratory-reified"",""update_canary_sha256"":""2b9b44b25cd1c568cd57c6c5df25ae260b68229044617821fb33f542dab77648"",""store_instance_sha256"":""603cfbcfaa789b9594f9f90c9f9a5d475d891c57ec09512df1a8db40abab27c6"",""store_discriminator_sha256"":""f9ff8d30db2db1840ca1585b5598b1cf4d1d06ac2adb86a55b430669507fabff"",""tool_sha256"":""b38a65fc0c1a91e138f057f7b6c08d21c328463aceb40ffda53fc759f99d2f7a"",""java_runtime_sha256"":""bdd50c08a90e2fb713541b8a118df6250246a917edc41a6776aeafc90b472687"",""run_identity_sha256"":""3da8e0f763e9bf96d83003d1cd9e162d5b7ec6a9e9740ae4e3e46fafdedad972""}"
